x,y,Gobs,z
2500.0,-942500.0,10.314387,1000.0
7500.0,-942500.0,10.406184,1000.0
12500.0,-942500.0,10.988622,1000.0
17500.0,-942500.0,13.076894,1000.0
22500.0,-942500.0,15.726723,1000.0
27500.0,-942500.0,18.133802,1000.0
32500.0,-942500.0,20.608698,1000.0
37500.0,-942500.0,23.273705,1000.0
42500.0,-942500.0,25.215216,1000.0
47500.0,-942500.0,25.334658,1000.0
52500.0,-942500.0,23.403217,1000.0
57500.0,-942500.0,20.087849,1000.0
62500.0,-942500.0,16.380646,1000.0
67500.0,-942500.0,13.058062,1000.0
72500.0,-942500.0,10.3098955,1000.0
77500.0,-942500.0,7.8519616,1000.0
82500.0,-942500.0,5.56184,1000.0
87500.0,-942500.0,3.7475243,1000.0
92500.0,-942500.0,2.4747822,1000.0
97500.0,-942500.0,1.0643752,1000.0
102500.0,-942500.0,-0.9143785,1000.0
107500.0,-942500.0,-2.2956982,1000.0
112500.0,-942500.0,-1.3256963,1000.0
117500.0,-942500.0,1.5608329,1000.0
122500.0,-942500.0,3.7200518,1000.0
127500.0,-942500.0,3.5706627,1000.0
132500.0,-942500.0,1.9693242,1000.0
137500.0,-942500.0,0.11638968,1000.0
142500.0,-942500.0,-2.1813822,1000.0
147500.0,-942500.0,-5.7316155,1000.0
152500.0,-942500.0,-10.263814,1000.0
157500.0,-942500.0,-14.040696,1000.0
162500.0,-942500.0,-15.227364,1000.0
167500.0,-942500.0,-13.518554,1000.0
172500.0,-942500.0,-10.192625,1000.0
177500.0,-942500.0,-6.6347957,1000.0
182500.0,-942500.0,-3.1847289,1000.0
187500.0,-942500.0,0.5002211,1000.0
192500.0,-942500.0,4.3643436,1000.0
197500.0,-942500.0,7.628568,1000.0
202500.0,-942500.0,9.640639,1000.0
207500.0,-942500.0,10.839843,1000.0
212500.0,-942500.0,12.318758,1000.0
217500.0,-942500.0,14.159675,1000.0
222500.0,-942500.0,15.096054,1000.0
227500.0,-942500.0,14.379974,1000.0
232500.0,-942500.0,12.460034,1000.0
237500.0,-942500.0,9.504478,1000.0
242500.0,-942500.0,5.261753,1000.0
247500.0,-942500.0,0.14682522,1000.0
252500.0,-942500.0,-5.206824,1000.0
257500.0,-942500.0,-10.836701,1000.0
262500.0,-942500.0,-16.62177,1000.0
267500.0,-942500.0,-21.196539,1000.0
272500.0,-942500.0,-22.781887,1000.0
277500.0,-942500.0,-20.81712,1000.0
282500.0,-942500.0,-16.273373,1000.0
287500.0,-942500.0,-10.460411,1000.0
292500.0,-942500.0,-7.0242987,1000.0
-557500.0,-937500.0,-10.299687,1000.0
-552500.0,-937500.0,-9.097543,1000.0
-547500.0,-937500.0,-7.7401333,1000.0
-542500.0,-937500.0,-5.869595,1000.0
-537500.0,-937500.0,-3.5043592,1000.0
-532500.0,-937500.0,-1.8572378,1000.0
-527500.0,-937500.0,-1.8234915,1000.0
-522500.0,-937500.0,-3.5319843,1000.0
-517500.0,-937500.0,-6.2885685,1000.0
-512500.0,-937500.0,-8.760007,1000.0
-507500.0,-937500.0,-9.1903715,1000.0
-502500.0,-937500.0,-6.7379584,1000.0
-497500.0,-937500.0,-2.9018378,1000.0
-492500.0,-937500.0,-0.45001692,1000.0
-487500.0,-937500.0,-0.8872213,1000.0
-482500.0,-937500.0,-3.9852862,1000.0
-477500.0,-937500.0,-8.916732,1000.0
-472500.0,-937500.0,-14.281379,1000.0
-467500.0,-937500.0,-17.981201,1000.0
-462500.0,-937500.0,-18.679646,1000.0
-457500.0,-937500.0,-17.126276,1000.0
-452500.0,-937500.0,-15.478068,1000.0
-447500.0,-937500.0,-15.332622,1000.0
-442500.0,-937500.0,-16.372133,1000.0
-437500.0,-937500.0,-16.993834,1000.0
-432500.0,-937500.0,-16.131704,1000.0
-427500.0,-937500.0,-14.741238,1000.0
-367500.0,-937500.0,2.202764,1000.0
-362500.0,-937500.0,3.8934839,1000.0
-357500.0,-937500.0,4.5361896,1000.0
-352500.0,-937500.0,4.8994527,1000.0
-347500.0,-937500.0,5.4235125,1000.0
-342500.0,-937500.0,6.0067263,1000.0
-337500.0,-937500.0,7.5057325,1000.0
-332500.0,-937500.0,8.762837,1000.0
-327500.0,-937500.0,9.687931,1000.0
-322500.0,-937500.0,10.655514,1000.0
-317500.0,-937500.0,11.872658,1000.0
-312500.0,-937500.0,13.09152,1000.0
-307500.0,-937500.0,14.025091,1000.0
-302500.0,-937500.0,14.49473,1000.0
-297500.0,-937500.0,14.2093115,1000.0
-292500.0,-937500.0,12.813347,1000.0
-287500.0,-937500.0,10.089503,1000.0
-282500.0,-937500.0,6.2320037,1000.0
-277500.0,-937500.0,2.2822328,1000.0
-272500.0,-937500.0,-0.41262427,1000.0
-267500.0,-937500.0,-1.8096528,1000.0
-262500.0,-937500.0,-2.9540336,1000.0
-257500.0,-937500.0,-3.9139156,1000.0
-252500.0,-937500.0,-3.8356316,1000.0
-247500.0,-937500.0,-2.8546457,1000.0
-242500.0,-937500.0,-2.0901237,1000.0
-237500.0,-937500.0,-2.0124786,1000.0
-232500.0,-937500.0,-2.1922688,1000.0
-227500.0,-937500.0,-2.3437839,1000.0
-222500.0,-937500.0,-2.4248042,1000.0
-217500.0,-937500.0,-2.0956407,1000.0
-212500.0,-937500.0,-1.2497098,1000.0
-207500.0,-937500.0,-0.5350678,1000.0
-202500.0,-937500.0,-0.5195949,1000.0
-197500.0,-937500.0,-1.1056777,1000.0
-192500.0,-937500.0,-2.1570754,1000.0
-187500.0,-937500.0,-3.8841696,1000.0
-182500.0,-937500.0,-6.2717094,1000.0
-177500.0,-937500.0,-8.762629,1000.0
-172500.0,-937500.0,-10.7379,1000.0
-167500.0,-937500.0,-11.641138,1000.0
-162500.0,-937500.0,-10.86687,1000.0
-157500.0,-937500.0,-8.602783,1000.0
-152500.0,-937500.0,-6.1093345,1000.0
-147500.0,-937500.0,-4.272073,1000.0
-142500.0,-937500.0,-2.8676465,1000.0
-137500.0,-937500.0,-1.5631064,1000.0
-132500.0,-937500.0,-0.6216952,1000.0
-127500.0,-937500.0,-0.33159414,1000.0
-122500.0,-937500.0,-0.44931102,1000.0
-117500.0,-937500.0,-0.7340371,1000.0
-112500.0,-937500.0,-1.5473351,1000.0
-107500.0,-937500.0,-3.1846592,1000.0
-102500.0,-937500.0,-4.9202695,1000.0
-97500.0,-937500.0,-5.558528,1000.0
-92500.0,-937500.0,-4.7146306,1000.0
-87500.0,-937500.0,-2.9228582,1000.0
-82500.0,-937500.0,-1.0063442,1000.0
-77500.0,-937500.0,0.16548817,1000.0
-72500.0,-937500.0,0.005170457,1000.0
-67500.0,-937500.0,-1.2242242,1000.0
-62500.0,-937500.0,-2.5627851,1000.0
-57500.0,-937500.0,-3.170355,1000.0
-52500.0,-937500.0,-2.8599005,1000.0
-47500.0,-937500.0,-2.1230865,1000.0
-42500.0,-937500.0,-1.6031996,1000.0
-37500.0,-937500.0,-1.4251496,1000.0
-32500.0,-937500.0,-1.2621343,1000.0
-27500.0,-937500.0,-0.8291563,1000.0
-22500.0,-937500.0,-0.090719424,1000.0
-17500.0,-937500.0,0.93978083,1000.0
-12500.0,-937500.0,2.632764,1000.0
-7500.0,-937500.0,5.474323,1000.0
-2500.0,-937500.0,8.780403,1000.0
2500.0,-937500.0,10.797374,1000.0
7500.0,-937500.0,11.216084,1000.0
12500.0,-937500.0,11.7677,1000.0
17500.0,-937500.0,13.48015,1000.0
22500.0,-937500.0,15.638671,1000.0
27500.0,-937500.0,17.559856,1000.0
32500.0,-937500.0,19.389786,1000.0
37500.0,-937500.0,21.172785,1000.0
42500.0,-937500.0,22.331404,1000.0
47500.0,-937500.0,22.169897,1000.0
52500.0,-937500.0,20.360874,1000.0
57500.0,-937500.0,17.106947,1000.0
62500.0,-937500.0,13.260276,1000.0
67500.0,-937500.0,9.893836,1000.0
72500.0,-937500.0,7.3903,1000.0
77500.0,-937500.0,5.4058304,1000.0
82500.0,-937500.0,3.7598543,1000.0
87500.0,-937500.0,2.656443,1000.0
92500.0,-937500.0,1.9048871,1000.0
97500.0,-937500.0,0.71645087,1000.0
102500.0,-937500.0,-1.1226116,1000.0
107500.0,-937500.0,-2.3089604,1000.0
112500.0,-937500.0,-1.2611821,1000.0
117500.0,-937500.0,1.546184,1000.0
122500.0,-937500.0,3.6947434,1000.0
127500.0,-937500.0,3.51083,1000.0
132500.0,-937500.0,1.3275442,1000.0
137500.0,-937500.0,-1.8575215,1000.0
142500.0,-937500.0,-5.6227894,1000.0
147500.0,-937500.0,-9.779083,1000.0
152500.0,-937500.0,-13.548788,1000.0
157500.0,-937500.0,-15.659808,1000.0
162500.0,-937500.0,-15.322458,1000.0
167500.0,-937500.0,-12.9199505,1000.0
172500.0,-937500.0,-9.609868,1000.0
177500.0,-937500.0,-6.2997594,1000.0
182500.0,-937500.0,-3.05222,1000.0
187500.0,-937500.0,0.56658566,1000.0
192500.0,-937500.0,4.595381,1000.0
197500.0,-937500.0,8.235563,1000.0
202500.0,-937500.0,10.572828,1000.0
207500.0,-937500.0,11.75528,1000.0
212500.0,-937500.0,12.826645,1000.0
217500.0,-937500.0,14.043927,1000.0
222500.0,-937500.0,14.404089,1000.0
227500.0,-937500.0,13.438643,1000.0
232500.0,-937500.0,11.724639,1000.0
237500.0,-937500.0,9.21533,1000.0
242500.0,-937500.0,5.192569,1000.0
247500.0,-937500.0,-0.27025646,1000.0
252500.0,-937500.0,-6.3738236,1000.0
257500.0,-937500.0,-12.439786,1000.0
262500.0,-937500.0,-17.636272,1000.0
267500.0,-937500.0,-20.651222,1000.0
272500.0,-937500.0,-20.548037,1000.0
277500.0,-937500.0,-17.534212,1000.0
282500.0,-937500.0,-12.609174,1000.0
287500.0,-937500.0,-6.852287,1000.0
292500.0,-937500.0,-2.0672483,1000.0
-562500.0,-932500.0,-12.643242,1000.0
-557500.0,-932500.0,-11.946908,1000.0
-552500.0,-932500.0,-10.518759,1000.0
-547500.0,-932500.0,-9.15171,1000.0
-542500.0,-932500.0,-7.2399554,1000.0
-537500.0,-932500.0,-5.104891,1000.0
-532500.0,-932500.0,-4.0164623,1000.0
-527500.0,-932500.0,-4.659329,1000.0
-522500.0,-932500.0,-6.394748,1000.0
-517500.0,-932500.0,-8.305277,1000.0
-512500.0,-932500.0,-9.61251,1000.0
-507500.0,-932500.0,-8.940369,1000.0
-502500.0,-932500.0,-5.3422575,1000.0
-497500.0,-932500.0,-0.7285397,1000.0
-492500.0,-932500.0,1.0460883,1000.0
-487500.0,-932500.0,-1.5366735,1000.0
-482500.0,-932500.0,-6.264693,1000.0
-477500.0,-932500.0,-10.542905,1000.0
-472500.0,-932500.0,-14.010414,1000.0
-467500.0,-932500.0,-17.31398,1000.0
-462500.0,-932500.0,-20.194294,1000.0
-457500.0,-932500.0,-21.763973,1000.0
-452500.0,-932500.0,-21.774767,1000.0
-447500.0,-932500.0,-20.86299,1000.0
-442500.0,-932500.0,-19.718056,1000.0
-437500.0,-932500.0,-18.389275,1000.0
-432500.0,-932500.0,-16.681513,1000.0
-427500.0,-932500.0,-14.749091,1000.0
-422500.0,-932500.0,-13.70701,1000.0
-372500.0,-932500.0,0.9007313,1000.0
-367500.0,-932500.0,2.135319,1000.0
-362500.0,-932500.0,4.0461025,1000.0
-357500.0,-932500.0,4.6969786,1000.0
-352500.0,-932500.0,4.820698,1000.0
-347500.0,-932500.0,5.1958084,1000.0
-342500.0,-932500.0,6.1283345,1000.0
-337500.0,-932500.0,7.178908,1000.0
-332500.0,-932500.0,8.079204,1000.0
-327500.0,-932500.0,9.044438,1000.0
-322500.0,-932500.0,10.359267,1000.0
-317500.0,-932500.0,11.522983,1000.0
-312500.0,-932500.0,11.746825,1000.0
-307500.0,-932500.0,11.218507,1000.0
-302500.0,-932500.0,10.854665,1000.0
-297500.0,-932500.0,10.851397,1000.0
-292500.0,-932500.0,10.348952,1000.0
-287500.0,-932500.0,8.466865,1000.0
-282500.0,-932500.0,5.2908,1000.0
-277500.0,-932500.0,2.0182378,1000.0
-272500.0,-932500.0,-0.15025474,1000.0
-267500.0,-932500.0,-1.4781265,1000.0
-262500.0,-932500.0,-2.9845645,1000.0
-257500.0,-932500.0,-4.3922825,1000.0
-252500.0,-932500.0,-4.5650277,1000.0
-247500.0,-932500.0,-3.574824,1000.0
-242500.0,-932500.0,-2.537632,1000.0
-237500.0,-932500.0,-1.9181432,1000.0
-232500.0,-932500.0,-1.4856656,1000.0
-227500.0,-932500.0,-1.3568628,1000.0
-222500.0,-932500.0,-1.6434228,1000.0
-217500.0,-932500.0,-1.6951231,1000.0
-212500.0,-932500.0,-1.0909265,1000.0
-207500.0,-932500.0,-0.5440259,1000.0
-202500.0,-932500.0,-0.7941343,1000.0
-197500.0,-932500.0,-1.6979591,1000.0
-192500.0,-932500.0,-2.9929855,1000.0
-187500.0,-932500.0,-4.842839,1000.0
-182500.0,-932500.0,-7.146108,1000.0
-177500.0,-932500.0,-9.2409,1000.0
-172500.0,-932500.0,-10.639053,1000.0
-167500.0,-932500.0,-11.11919,1000.0
-162500.0,-932500.0,-10.2926655,1000.0
-157500.0,-932500.0,-8.329967,1000.0
-152500.0,-932500.0,-6.3567348,1000.0
-147500.0,-932500.0,-5.080703,1000.0
-142500.0,-932500.0,-4.1103106,1000.0
-137500.0,-932500.0,-3.0543938,1000.0
-132500.0,-932500.0,-2.2127922,1000.0
-127500.0,-932500.0,-1.934434,1000.0
-122500.0,-932500.0,-2.1339235,1000.0
-117500.0,-932500.0,-2.7282612,1000.0
-112500.0,-932500.0,-3.7629414,1000.0
-107500.0,-932500.0,-4.763232,1000.0
-102500.0,-932500.0,-4.816287,1000.0
-97500.0,-932500.0,-3.659989,1000.0
-92500.0,-932500.0,-1.9268878,1000.0
-87500.0,-932500.0,-0.23356874,1000.0
-82500.0,-932500.0,1.1111547,1000.0
-77500.0,-932500.0,1.6400907,1000.0
-72500.0,-932500.0,1.0156895,1000.0
-67500.0,-932500.0,-0.3004414,1000.0
-62500.0,-932500.0,-1.4406087,1000.0
-57500.0,-932500.0,-1.9436427,1000.0
-52500.0,-932500.0,-1.8865066,1000.0
-47500.0,-932500.0,-1.7229317,1000.0
-42500.0,-932500.0,-1.8858587,1000.0
-37500.0,-932500.0,-2.2693896,1000.0
-32500.0,-932500.0,-2.4471345,1000.0
-27500.0,-932500.0,-2.2425756,1000.0
-22500.0,-932500.0,-1.756313,1000.0
-17500.0,-932500.0,-0.94207996,1000.0
-12500.0,-932500.0,0.7483397,1000.0
-7500.0,-932500.0,3.8419552,1000.0
-2500.0,-932500.0,7.5210214,1000.0
2500.0,-932500.0,9.921513,1000.0
7500.0,-932500.0,10.666462,1000.0
12500.0,-932500.0,11.344799,1000.0
17500.0,-932500.0,12.885626,1000.0
22500.0,-932500.0,14.652708,1000.0
27500.0,-932500.0,16.07897,1000.0
32500.0,-932500.0,17.312319,1000.0
37500.0,-932500.0,18.442337,1000.0
42500.0,-932500.0,19.19226,1000.0
47500.0,-932500.0,19.169104,1000.0
52500.0,-932500.0,17.854723,1000.0
57500.0,-932500.0,14.890396,1000.0
62500.0,-932500.0,10.9322815,1000.0
67500.0,-932500.0,7.4177866,1000.0
72500.0,-932500.0,5.0551524,1000.0
77500.0,-932500.0,3.4813457,1000.0
82500.0,-932500.0,2.410182,1000.0
87500.0,-932500.0,1.9691694,1000.0
92500.0,-932500.0,1.8611139,1000.0
97500.0,-932500.0,1.3086486,1000.0
102500.0,-932500.0,0.24073792,1000.0
107500.0,-932500.0,-0.21613972,1000.0
112500.0,-932500.0,0.92639875,1000.0
117500.0,-932500.0,2.9796662,1000.0
122500.0,-932500.0,4.05577,1000.0
127500.0,-932500.0,2.9451146,1000.0
132500.0,-932500.0,-0.14944905,1000.0
137500.0,-932500.0,-4.413664,1000.0
142500.0,-932500.0,-9.102463,1000.0
147500.0,-932500.0,-13.412283,1000.0
152500.0,-932500.0,-16.296877,1000.0
157500.0,-932500.0,-16.908648,1000.0
162500.0,-932500.0,-15.271341,1000.0
167500.0,-932500.0,-12.290535,1000.0
172500.0,-932500.0,-9.026979,1000.0
177500.0,-932500.0,-5.991614,1000.0
182500.0,-932500.0,-2.9672723,1000.0
187500.0,-932500.0,0.6202212,1000.0
192500.0,-932500.0,4.9169974,1000.0
197500.0,-932500.0,9.091363,1000.0
202500.0,-932500.0,11.9622755,1000.0
207500.0,-932500.0,13.346886,1000.0
212500.0,-932500.0,14.060648,1000.0
217500.0,-932500.0,14.229107,1000.0
222500.0,-932500.0,12.9263935,1000.0
227500.0,-932500.0,10.12033,1000.0
232500.0,-932500.0,6.975688,1000.0
237500.0,-932500.0,3.7781277,1000.0
242500.0,-932500.0,-0.26912495,1000.0
247500.0,-932500.0,-5.379809,1000.0
252500.0,-932500.0,-10.921398,1000.0
257500.0,-932500.0,-16.083857,1000.0
262500.0,-932500.0,-19.799433,1000.0
267500.0,-932500.0,-20.88144,1000.0
272500.0,-932500.0,-19.004286,1000.0
277500.0,-932500.0,-14.936239,1000.0
282500.0,-932500.0,-9.66706,1000.0
287500.0,-932500.0,-4.1196623,1000.0
292500.0,-932500.0,0.49776158,1000.0
297500.0,-932500.0,3.3737602,1000.0
302500.0,-932500.0,4.4182887,1000.0
-557500.0,-927500.0,-15.009747,1000.0
-552500.0,-927500.0,-13.536325,1000.0
-547500.0,-927500.0,-12.277062,1000.0
-542500.0,-927500.0,-10.6145525,1000.0
-537500.0,-927500.0,-8.89701,1000.0
-532500.0,-927500.0,-8.283985,1000.0
-527500.0,-927500.0,-9.198206,1000.0
-522500.0,-927500.0,-10.744643,1000.0
-517500.0,-927500.0,-11.996267,1000.0
-512500.0,-927500.0,-12.476948,1000.0
-507500.0,-927500.0,-11.191754,1000.0
-502500.0,-927500.0,-7.3784676,1000.0
-497500.0,-927500.0,-2.935841,1000.0
-492500.0,-927500.0,-1.6203609,1000.0
-487500.0,-927500.0,-4.5686874,1000.0
-482500.0,-927500.0,-8.769377,1000.0
-477500.0,-927500.0,-11.219838,1000.0
-472500.0,-927500.0,-12.628442,1000.0
-467500.0,-927500.0,-15.468298,1000.0
-462500.0,-927500.0,-19.917265,1000.0
-457500.0,-927500.0,-23.677711,1000.0
-452500.0,-927500.0,-24.938257,1000.0
-447500.0,-927500.0,-23.916231,1000.0
-442500.0,-927500.0,-21.873657,1000.0
-437500.0,-927500.0,-19.64853,1000.0
-432500.0,-927500.0,-17.461367,1000.0
-427500.0,-927500.0,-15.558703,1000.0
-422500.0,-927500.0,-14.132186,1000.0
-367500.0,-927500.0,1.4271894,1000.0
-362500.0,-927500.0,3.6265783,1000.0
-357500.0,-927500.0,3.9943287,1000.0
-352500.0,-927500.0,3.8073866,1000.0
-347500.0,-927500.0,4.0899825,1000.0
-342500.0,-927500.0,4.968444,1000.0
-337500.0,-927500.0,5.9718785,1000.0
-332500.0,-927500.0,6.887435,1000.0
-327500.0,-927500.0,8.039402,1000.0
-322500.0,-927500.0,9.5428915,1000.0
-317500.0,-927500.0,10.586572,1000.0
-312500.0,-927500.0,10.255499,1000.0
-307500.0,-927500.0,8.946474,1000.0
-302500.0,-927500.0,7.9731736,1000.0
-297500.0,-927500.0,7.8188667,1000.0
-292500.0,-927500.0,7.639967,1000.0
-287500.0,-927500.0,6.4219937,1000.0
-282500.0,-927500.0,4.128171,1000.0
-277500.0,-927500.0,1.7779603,1000.0
-272500.0,-927500.0,0.29105973,1000.0
-267500.0,-927500.0,-0.72646385,1000.0
-262500.0,-927500.0,-2.1517267,1000.0
-257500.0,-927500.0,-3.56963,1000.0
-252500.0,-927500.0,-3.8507285,1000.0
-247500.0,-927500.0,-3.0176017,1000.0
-242500.0,-927500.0,-2.002898,1000.0
-237500.0,-927500.0,-1.2177078,1000.0
-232500.0,-927500.0,-0.7243799,1000.0
-227500.0,-927500.0,-0.9809339,1000.0
-222500.0,-927500.0,-1.9181476,1000.0
-217500.0,-927500.0,-2.2482111,1000.0
-212500.0,-927500.0,-1.2682831,1000.0
-207500.0,-927500.0,-0.07664822,1000.0
-202500.0,-927500.0,0.16369447,1000.0
-197500.0,-927500.0,-0.4399767,1000.0
-192500.0,-927500.0,-1.4713205,1000.0
-187500.0,-927500.0,-2.9501739,1000.0
-182500.0,-927500.0,-4.8059587,1000.0
-177500.0,-927500.0,-6.8192782,1000.0
-172500.0,-927500.0,-9.009557,1000.0
-167500.0,-927500.0,-10.78859,1000.0
-162500.0,-927500.0,-10.5933895,1000.0
-157500.0,-927500.0,-8.1388445,1000.0
-152500.0,-927500.0,-5.391585,1000.0
-147500.0,-927500.0,-3.832859,1000.0
-142500.0,-927500.0,-2.901327,1000.0
-137500.0,-927500.0,-1.798252,1000.0
-132500.0,-927500.0,-0.8570852,1000.0
-127500.0,-927500.0,-0.7219622,1000.0
-122500.0,-927500.0,-1.4639992,1000.0
-117500.0,-927500.0,-2.8194678,1000.0
-112500.0,-927500.0,-4.317321,1000.0
-107500.0,-927500.0,-5.0095596,1000.0
-102500.0,-927500.0,-4.138162,1000.0
-97500.0,-927500.0,-2.152898,1000.0
-92500.0,-927500.0,-0.2081784,1000.0
-87500.0,-927500.0,1.1165302,1000.0
-82500.0,-927500.0,1.9324394,1000.0
-77500.0,-927500.0,2.353762,1000.0
-72500.0,-927500.0,2.325274,1000.0
-67500.0,-927500.0,1.6670498,1000.0
-62500.0,-927500.0,0.06762429,1000.0
-57500.0,-927500.0,-2.1450367,1000.0
-52500.0,-927500.0,-3.6514964,1000.0
-47500.0,-927500.0,-3.8265831,1000.0
-42500.0,-927500.0,-3.6329994,1000.0
-37500.0,-927500.0,-3.880983,1000.0
-32500.0,-927500.0,-4.22032,1000.0
-27500.0,-927500.0,-4.167284,1000.0
-22500.0,-927500.0,-3.7751117,1000.0
-17500.0,-927500.0,-3.001492,1000.0
-12500.0,-927500.0,-1.0391823,1000.0
-7500.0,-927500.0,2.849383,1000.0
-2500.0,-927500.0,7.495001,1000.0
2500.0,-927500.0,10.30297,1000.0
7500.0,-927500.0,10.611954,1000.0
12500.0,-927500.0,10.45355,1000.0
17500.0,-927500.0,11.279471,1000.0
22500.0,-927500.0,12.557813,1000.0
27500.0,-927500.0,13.574377,1000.0
32500.0,-927500.0,14.371542,1000.0
37500.0,-927500.0,15.124789,1000.0
42500.0,-927500.0,15.877492,1000.0
47500.0,-927500.0,16.509771,1000.0
52500.0,-927500.0,16.21398,1000.0
57500.0,-927500.0,13.868238,1000.0
62500.0,-927500.0,9.797482,1000.0
67500.0,-927500.0,5.925195,1000.0
72500.0,-927500.0,3.5276675,1000.0
77500.0,-927500.0,2.3052018,1000.0
82500.0,-927500.0,1.7297033,1000.0
87500.0,-927500.0,1.7206243,1000.0
92500.0,-927500.0,1.98863,1000.0
97500.0,-927500.0,2.0502849,1000.0
102500.0,-927500.0,2.0591366,1000.0
107500.0,-927500.0,2.61972,1000.0
112500.0,-927500.0,3.6405473,1000.0
117500.0,-927500.0,4.1571903,1000.0
122500.0,-927500.0,3.279461,1000.0
127500.0,-927500.0,0.769088,1000.0
132500.0,-927500.0,-3.1078734,1000.0
137500.0,-927500.0,-7.806136,1000.0
142500.0,-927500.0,-12.543971,1000.0
147500.0,-927500.0,-16.331207,1000.0
152500.0,-927500.0,-18.205162,1000.0
157500.0,-927500.0,-17.731949,1000.0
162500.0,-927500.0,-15.368124,1000.0
167500.0,-927500.0,-12.151837,1000.0
172500.0,-927500.0,-8.951286,1000.0
177500.0,-927500.0,-6.0031104,1000.0
182500.0,-927500.0,-2.9448502,1000.0
187500.0,-927500.0,0.83310413,1000.0
192500.0,-927500.0,5.5160866,1000.0
197500.0,-927500.0,10.322803,1000.0
202500.0,-927500.0,14.066102,1000.0
207500.0,-927500.0,16.430685,1000.0
212500.0,-927500.0,17.79705,1000.0
217500.0,-927500.0,17.3759,1000.0
222500.0,-927500.0,13.310331,1000.0
227500.0,-927500.0,5.7950716,1000.0
232500.0,-927500.0,-2.2572727,1000.0
237500.0,-927500.0,-8.438485,1000.0
242500.0,-927500.0,-14.027791,1000.0
247500.0,-927500.0,-18.189655,1000.0
252500.0,-927500.0,-20.619448,1000.0
257500.0,-927500.0,-22.524866,1000.0
262500.0,-927500.0,-23.232449,1000.0
267500.0,-927500.0,-21.871082,1000.0
272500.0,-927500.0,-18.357433,1000.0
277500.0,-927500.0,-13.506367,1000.0
282500.0,-927500.0,-8.133506,1000.0
287500.0,-927500.0,-2.8726997,1000.0
292500.0,-927500.0,1.3795265,1000.0
297500.0,-927500.0,3.9450395,1000.0
302500.0,-927500.0,4.704151,1000.0
-567500.0,-922500.0,-23.221355,1000.0
-562500.0,-922500.0,-20.582993,1000.0
-557500.0,-922500.0,-18.909801,1000.0
-552500.0,-922500.0,-17.74523,1000.0
-547500.0,-922500.0,-16.695103,1000.0
-542500.0,-922500.0,-15.4690275,1000.0
-537500.0,-922500.0,-14.35718,1000.0
-532500.0,-922500.0,-14.13615,1000.0
-527500.0,-922500.0,-14.990318,1000.0
-522500.0,-922500.0,-16.151861,1000.0
-517500.0,-922500.0,-16.858292,1000.0
-512500.0,-922500.0,-16.78822,1000.0
-507500.0,-922500.0,-15.398143,1000.0
-502500.0,-922500.0,-12.312156,1000.0
-497500.0,-922500.0,-8.962198,1000.0
-492500.0,-922500.0,-8.079927,1000.0
-487500.0,-922500.0,-10.330991,1000.0
-482500.0,-922500.0,-12.9504795,1000.0
-477500.0,-922500.0,-13.352316,1000.0
-472500.0,-922500.0,-12.954779,1000.0
-467500.0,-922500.0,-15.124999,1000.0
-462500.0,-922500.0,-20.019497,1000.0
-457500.0,-922500.0,-24.36767,1000.0
-452500.0,-922500.0,-25.796247,1000.0
-447500.0,-922500.0,-24.748539,1000.0
-442500.0,-922500.0,-22.71892,1000.0
-437500.0,-922500.0,-20.51531,1000.0
-432500.0,-922500.0,-18.364674,1000.0
-427500.0,-922500.0,-16.528439,1000.0
-422500.0,-922500.0,-15.886751,1000.0
-412500.0,-922500.0,-15.2313,1000.0
-407500.0,-922500.0,-14.937199,1000.0
-402500.0,-922500.0,-14.609756,1000.0
-397500.0,-922500.0,-14.1409645,1000.0
-392500.0,-922500.0,-13.3071165,1000.0
-387500.0,-922500.0,-12.10106,1000.0
-382500.0,-922500.0,-10.575367,1000.0
-372500.0,-922500.0,-3.4378319,1000.0
-367500.0,-922500.0,0.017558666,1000.0
-362500.0,-922500.0,2.2025316,1000.0
-357500.0,-922500.0,2.110891,1000.0
-352500.0,-922500.0,1.5115875,1000.0
-347500.0,-922500.0,1.8448337,1000.0
-342500.0,-922500.0,2.9725292,1000.0
-337500.0,-922500.0,4.2024693,1000.0
-332500.0,-922500.0,5.4194202,1000.0
-327500.0,-922500.0,6.902846,1000.0
-322500.0,-922500.0,8.50911,1000.0
-317500.0,-922500.0,9.404858,1000.0
-312500.0,-922500.0,8.886428,1000.0
-307500.0,-922500.0,7.3388424,1000.0
-302500.0,-922500.0,5.8894186,1000.0
-297500.0,-922500.0,5.137819,1000.0
-292500.0,-922500.0,4.658051,1000.0
-287500.0,-922500.0,3.6998692,1000.0
-282500.0,-922500.0,2.1169066,1000.0
-277500.0,-922500.0,0.59707433,1000.0
-272500.0,-922500.0,-0.17881213,1000.0
-267500.0,-922500.0,-0.53125155,1000.0
-262500.0,-922500.0,-1.1910214,1000.0
-257500.0,-922500.0,-1.9457515,1000.0
-252500.0,-922500.0,-2.0409045,1000.0
-247500.0,-922500.0,-1.4670203,1000.0
-242500.0,-922500.0,-0.6986159,1000.0
-237500.0,-922500.0,0.093807906,1000.0
-232500.0,-922500.0,0.47808033,1000.0
-227500.0,-922500.0,-0.45084354,1000.0
-222500.0,-922500.0,-2.2647903,1000.0
-217500.0,-922500.0,-2.7127495,1000.0
-212500.0,-922500.0,-0.8436121,1000.0
